environment,state,action,previous_action,theta_old,theta_new,old_production_opt_action,new_production_opt_action,diagnostic_action_configured,old_production_margin_vs_diag,new_production_margin_vs_diag,diagnostic_information,expected_response_old,expected_response_new,operating_reward_old,operating_reward_new,one_step_net_reward_old,one_step_net_reward_new,parameter_sensitivity,fisher_proxy,variance_reduction_proxy,predictive_kl_old_new,switching_cost
toy2,0.2,0.06,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.2937454880028365,0.29374585244593443,0.2935654880028365,0.2935658524459344,0.27788548800283647,0.2778858524459344,1.639737921561349e-13,1.8219310239570543e-10,1.8219310239570543e-10,7.378820645727938e-11,0.015680000000000003
toy2,0.2,0.07,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.3589877312360775,0.35898845037742655,0.35874273123607753,0.35874345037742655,0.34522273123607755,0.3452234503774266,6.384744194289788e-13,7.094160215877542e-10,7.094160215877542e-10,2.8731348877723753e-10,0.013520000000000003
toy2,0.2,0.08,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.43179909839156766,0.4318004954447527,0.4314790983915677,0.4314804954447527,0.41995909839156764,0.41996049544475267,2.409577286071517e-12,2.6773080956350187e-09,2.6773080956350187e-09,1.0843097787729884e-09,0.011520000000000002
toy2,0.2,0.09,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.5115106108354979,0.5115132827697534,0.5111056108354979,0.5111082827697534,0.5014256108354979,0.5014282827697534,8.81386748893906e-12,9.793186098821178e-09,9.793186098821178e-09,3.966240370053391e-09,0.009680000000000003
toy2,0.2,0.1,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.5969519282774017,0.5969569592591841,0.5964519282774018,0.5964569592591842,0.5884519282774018,0.5884569592591842,3.1247873696407463e-11,3.471985966267496e-08,3.471985966267496e-08,1.4061543163770102e-08,0.008000000000000002
toy2,0.2,0.11,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.6864278247479391,0.6864371507148509,0.6858228247479391,0.6858321507148509,0.6793428247479391,0.6793521507148509,1.0737488745523732e-10,1.1930543050581924e-07,1.1930543050581924e-07,4.831869935588953e-08,0.006480000000000001
toy2,0.2,0.12,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.7777349763002793,0.7777519958922686,0.7770149763002793,0.7770319958922686,0.7718949763002793,0.7719119958922686,3.5761297713358587e-10,3.9734775237065097e-07,3.9734775237065097e-07,1.609258397123189e-07,0.005120000000000003
toy2,0.2,0.13,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.8682245751334858,0.8682551538017537,0.8673795751334858,0.8674101538017537,0.8634595751334858,0.8634901538017536,1.154388830906588e-09,1.2826542565628757e-06,1.2826542565628757e-06,5.194749739078857e-07,0.003920000000000001
toy2,0.2,0.14,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.9549118685988962,0.9549659567503781,0.9539318685988962,0.9539859567503781,0.9510518685988962,0.9511059567503781,3.611763124347326e-09,4.0130701381636955e-06,4.0130701381636955e-06,1.6252934059599497e-06,0.00288
toy2,0.2,0.15,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.0346284582988596,1.034722647228078,1.0335034582988596,1.033597647228078,1.0315034582988596,1.031597647228078,1.0952536280614246e-08,1.2169484756238051e-05,1.2169484756238051e-05,4.928641326284686e-06,0.0020000000000000013
toy2,0.2,0.16,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.1042077325039301,1.1043692098967748,1.1029277325039302,1.1030892098967748,1.1016477325039302,1.1018092098967749,3.219129432086748e-08,3.576810480096387e-05,3.576810480096387e-05,1.4486082444394893e-05,0.0012800000000000008
toy2,0.2,0.17,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.1606889158651608,1.1609614605687495,1.1592439158651608,1.1595164605687496,1.1585239158651608,1.1587964605687495,9.170446352390582e-08,0.00010189384835989536,0.00010189384835989536,4.126700858570438e-05,0.00072
toy2,0.2,0.18,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.2015216778534983,1.2019745524012402,1.1999016778534983,1.2003545524012402,1.1995816778534982,1.2000345524012401,2.53204143200482e-07,0.0002813379368894245,0.0002813379368894245,0.00011394186444023883,0.0003200000000000006
toy2,0.2,0.19,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.224751686150556,1.225492539465881,1.222946686150556,1.223687539465881,1.222866686150556,1.223607539465881,6.776094257142076e-07,0.0007528993619046751,0.0007528993619046751,0.00030492424157115987,8.000000000000016e-05
toy2,0.2,0.2,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.229168306038372,1.2303614715532285,1.227168306038372,1.2283614715532285,1.227168306038372,1.2283614715532285,1.7575851183246342e-06,0.001952872353694038,0.001952872353694038,0.0007909133032459696,0.0
toy2,0.2,0.21,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.2143988697638781,1.2162907049806257,1.212193869763878,1.2140857049806257,1.212113869763878,1.2140057049806257,4.418568502872068e-06,0.004909520558746742,0.004909520558746742,0.0019883558262925255,7.999999999999971e-05
toy2,0.2,0.22,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.1809392362293478,1.1838923492420184,1.1785192362293477,1.1814723492420183,1.1781992362293476,1.1811523492420182,1.0766514155067844e-05,0.011962793505630938,0.011962793505630938,0.004844931369780036,0.0003199999999999997
toy2,0.2,0.23,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.1301170635751747,1.1346553403415547,1.1274720635751747,1.1320103403415547,1.1267520635751747,1.1312903403415546,2.5427106183041003e-05,0.028252340203378894,0.028252340203378894,0.011442197782369008,0.00072
toy2,0.2,0.24,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,1.0639914274900657,1.0708576209704797,1.0611114274900657,1.0679776209704797,1.0598314274900658,1.0666976209704797,5.820322581540703e-05,0.06467025090600781,0.06467025090600781,0.026191451616932808,0.0012799999999999988
toy2,0.2,0.25,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.9851991555603878,0.9954263201542841,0.9820741555603878,0.9923013201542841,0.9800741555603878,0.9903013201542841,0.00012912950077857444,0.14347722308730493,0.14347722308730493,0.05810827535035866,0.001999999999999999
toy2,0.2,0.26,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.8967636116749248,0.9117607571049979,0.8933836116749247,0.9083807571049979,0.8905036116749248,0.9055007571049979,0.0002776720630256345,0.3085245144729272,0.3085245144729272,0.12495242836153526,0.00288
toy2,0.2,0.27,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.8018849799840921,0.823535887744463,0.7982399799840921,0.819890887744463,0.7943199799840921,0.8159708877444629,0.0005787182800593618,0.6430203111770686,0.6430203111770686,0.2604232260267141,0.003920000000000001
toy2,0.2,0.28,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.7037320193286581,0.7345041640635533,0.6998120193286581,0.7305841640635533,0.6946920193286581,0.7254641640635533,0.0011690430760312805,1.2989367511458672,1.2989367511458672,0.5260693842140769,0.005120000000000003
toy2,0.2,0.29,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.6052538083788167,0.6483117806296809,0.6010488083788167,0.6441067806296809,0.5945688083788166,0.6376267806296808,0.002288875276982943,2.5431947522032705,2.5431947522032705,1.0299938746423267,0.006479999999999996
toy2,0.2,0.3,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.5090265407074959,0.5683414037670044,0.5045265407074959,0.5638414037670044,0.4965265407074959,0.5558414037670044,0.004343522197244739,4.826135774716376,4.826135774716376,1.954584988760137,0.007999999999999997
toy2,0.2,0.31,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.4171455736670429,0.49758845977762395,0.4123405736670429,0.49278345977762394,0.4026605736670429,0.4831034597776239,0.007988960402222101,8.876622669135667,8.876622669135667,3.595032180999951,0.00968
toy2,0.2,0.32,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.3311674335433573,0.43857278264924826,0.3260474335433573,0.43345278264924825,0.3145274335433573,0.4219327826492483,0.014241862983405325,15.824292203783695,15.824292203783695,6.408838342532401,0.01152
toy2,0.2,0.33,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.2521010809471186,0.3932827585999476,0.24665608094711858,0.3878377585999476,0.23313608094711857,0.37431775859994765,0.024607735931934955,27.341928813261063,27.341928813261063,11.073481169370734,0.013520000000000003
toy2,0.2,0.34,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.1804430790266634,0.363145764982464,0.1746630790266634,0.357365764982464,0.1589830790266634,0.34168576498246395,0.041210211673412205,45.78912408156912,45.78912408156912,18.544595253035496,0.015680000000000003
toy2,0.2,0.35000000000000003,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.1162478232870128,0.3490171246400241,0.1101228232870128,0.3428921246400241,0.0921228232870128,0.3248921246400241,0.0668907995708259,74.32311063425101,74.32311063425101,30.10085980687166,0.018000000000000006
toy2,0.2,0.36,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.059221898906730915,0.35118009279293744,0.052741898906730915,0.34470009279293745,0.032261898906730924,0.32422009279293745,0.10523405799666141,116.92673110740157,116.92673110740157,47.355326098497635,0.020479999999999995
toy2,0.2,0.37,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.008830927149665858,0.36935133619003874,0.001985927149665859,0.36250633619003875,-0.02113407285033414,0.3393863361900388,0.16046292016621946,178.29213351802164,178.29213351802164,72.20831407479876,0.023119999999999998
toy2,0.2,0.38,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.03559222526430101,0.40268944390138217,-0.042812225264301014,0.39546944390138217,-0.068732225264301,0.36954944390138217,0.2371491623785893,263.49906930954364,263.49906930954364,106.7171230703652,0.02592
toy2,0.2,0.39,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.07474754832380007,0.44980752697844506,-0.08235254832380007,0.44220252697844503,-0.11123254832380007,0.413322526978445,0.3397012679325234,377.44585325835936,377.44585325835936,152.86557056963557,0.028880000000000003
toy2,0.2,0.4,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.10928390185356644,0.5087941551271823,-0.11728390185356645,0.5007941551271823,-0.14928390185356646,0.46879415512718225,0.4716302278038244,524.0335864486938,524.0335864486938,212.233602511721,0.03200000000000001
toy2,0.2,0.41000000000000003,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.13973614092987457,0.5772490425479888,-0.14814114092987457,0.5688440425479888,-0.18342114092987458,0.5335640425479888,0.634651547317019,705.1683859077989,705.1683859077989,285.59319629265855,0.035280000000000006
toy2,0.2,0.42,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.16648608452983438,0.6523405178374141,-0.17530608452983437,0.643520517837414,-0.21402608452983438,0.6048005178374141,0.8277493885732,919.7215428591112,919.7215428591112,372.48722485794,0.03872
toy2,0.2,0.43,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.18974770462230306,0.7308906566856272,-0.19899270462230306,0.7216456566856273,-0.24131270462230306,0.6793256566856273,1.0463888793972236,1162.6543104413595,1162.6543104413595,470.8749957287507,0.042319999999999997
toy2,0.2,0.44,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.20957480836285508,0.8094911072131932,-0.21925480836285507,0.7998111072131932,-0.26533480836285506,0.7537311072131931,1.2820930127022827,1424.5477918914253,1424.5477918914253,576.9418557160275,0.04608
toy2,0.2,0.45,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.22588772231519305,0.884648500280533,-0.23601272231519305,0.8745235002805329,-0.28601272231519304,0.8245235002805329,1.5225811132064004,1691.756792451556,1691.756792451556,685.16150094288,0.05
toy2,0.2,0.46,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.2385141320959904,0.9529535728289144,-0.2490941320959904,0.9423735728289143,-0.3031741320959904,0.8882935728289143,1.7525867800975552,1947.3186445528393,1947.3186445528393,788.6640510438999,0.05408000000000001
toy2,0.2,0.47000000000000003,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.24723833781577237,1.011263553691727,-0.2582833378157724,1.000218553691727,-0.31660333781577243,0.9418985536917269,1.9553419887999421,2172.6022097777136,2172.6022097777136,879.9038949599741,0.05832000000000001
toy2,0.2,0.48,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.2518527981594663,1.056883793112199,-0.2633727981594663,1.045363793112199,-0.3260927981594663,0.9826437931121991,2.114557364609109,2349.50818289901,2349.50818289901,951.5508140740992,0.06271999999999998
toy2,0.2,0.49,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.2522059785562023,1.0877327500842064,-0.2642109785562023,1.0757277500842064,-0.3314909785562023,1.0084477500842064,2.216587403099352,2462.874892332614,2462.874892332614,997.4643313947083,0.06727999999999999
toy2,0.2,0.5,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.24824118564919925,1.1024747136594182,-0.26074118564919924,1.0899747136594182,-0.33274118564919924,1.0179747136594182,2.252386963759367,2502.652181954852,2502.652181954852,1013.5741336917151,0.072
toy2,0.2,0.51,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.24002221266580775,1.100607105114818,-0.25302721266580774,1.0876021051148181,-0.32990721266580775,1.010722105114818,2.2188727996209217,2465.4142218010243,2465.4142218010243,998.4927598294147,0.07688
toy2,0.2,0.52,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.2277431411239958,1.082493593224797,-0.2412631411239958,1.068973593224797,-0.3231831411239958,0.987053593224797,2.1194077778234424,2354.897530914936,2354.897530914936,953.7335000205493,0.08192
toy2,0.2,0.53,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.21172140117146038,1.0493399295691268,-0.22576640117146038,1.0352949295691267,-0.3128864011714604,0.9481749295691267,1.9633033085052107,2181.448120561345,2181.448120561345,883.486488827345,0.08712000000000002
toy2,0.2,0.54,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.19237501178826574,1.0031155227780582,-0.20695501178826575,0.9885355227780581,-0.29943501178826576,0.8960555227780581,1.764441503997129,1960.4905599968101,1960.4905599968101,793.9986767987084,0.09248000000000002
toy2,0.2,0.55,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.17018661931144186,0.9464293886566056,-0.18531161931144186,0.9313043886566056,-0.2833116193114419,0.8333043886566056,1.539297912654936,1710.33101406104,1710.33101406104,692.6840606947214,0.09800000000000003
toy2,0.2,0.56,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.1456583595787343,0.8823733903024015,-0.1613383595787343,0.8666933903024014,-0.2650183595787343,0.7630133903024015,1.3047521960045305,1449.7246622272562,1449.7246622272562,587.138488202039,0.10368000000000002
toy2,0.2,0.5700000000000001,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.11926255429281063,0.8143480043271928,-0.13550755429281064,0.7981030043271928,-0.2450275542928107,0.6885830043271928,1.0760847841564876,1195.6497601738752,1195.6497601738752,484.23815287041936,0.10952000000000005
toy2,0.2,0.58,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.09139373722879154,0.7458859398989901,-0.10821373722879155,0.7290659398989902,-0.22373373722879153,0.6135459398989902,0.8654780959644472,961.6423288493859,961.6423288493859,389.46514318400125,0.11551999999999998
toy2,0.2,0.59,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.0623274686310654,0.6804869018899983,-0.0797324686310654,0.6630819018899983,-0.20141246863106538,0.5414019018899983,0.6812014679661776,756.8905199624196,756.8905199624196,306.54066058478,0.12167999999999997
toy2,0.2,0.6,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.032190865081847646,0.6214730895447917,-0.05019086508184764,0.6034730895447917,-0.17819086508184762,0.4754730895447917,0.5275019328125151,586.1132586805724,586.1132586805724,237.37586976563185,0.12799999999999997
toy2,0.2,0.61,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,-0.0009488124670161274,0.5718703878718843,-0.019553812467016127,0.5532653878718843,-0.1540338124670161,0.4187853878718843,0.40508868676160154,450.09854084622395,450.09854084622395,182.28990904272075,0.13448
toy2,0.2,0.62,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.03159147329427928,0.5343155062898158,0.012371473294279282,0.5150955062898158,-0.1287485267057207,0.3739755062898158,0.31201413993987315,346.6823777109702,346.6823777109702,140.406362972943,0.14112
toy2,0.2,0.63,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.06575642786989341,0.5109853964695481,0.04591142786989341,0.4911403964695481,-0.10200857213010658,0.3432203964695481,0.2447269561485336,271.91884016503735,271.91884016503735,110.12713026684015,0.14792
toy2,0.2,0.64,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.10196326853530696,0.5035428231773109,0.08148326853530696,0.4830628231773109,-0.07339673146469305,0.3281828231773109,0.19909399840304964,221.21555378116628,221.21555378116628,89.59229928137233,0.15488000000000002
toy2,0.2,0.65,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.1406606643417468,0.5130913719522527,0.11953566434174678,0.49196637195225273,-0.04246433565825325,0.3299663719522527,0.17124028638427424,190.26698487141584,190.26698487141584,77.05812887292343,0.16200000000000003
toy2,0.2,0.66,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.18225709299697834,0.5401345104986139,0.16047709299697835,0.5183545104986139,-0.008802907003021665,0.34907451049861393,0.1581188221699259,175.68758018880655,175.68758018880655,71.15346997646667,0.16928
toy2,0.2,0.67,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.22704263417081266,0.5845362724443026,0.20459763417081267,0.5620912724443026,0.027877634170812626,0.3853712724443025,0.15777987827903317,175.3109758655924,175.3109758655924,71.00094522556493,0.17672000000000004
toy2,0.2,0.68,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.2751112524483045,0.645485087778175,0.25199125244830445,0.622365087778175,0.06767125244830441,0.43804508777817497,0.16935404678636803,188.1711630959645,188.1711630959645,76.2093210538656,0.18432000000000004
toy2,0.2,0.6900000000000001,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.32629145490648304,0.7214664185201791,0.302486454906483,0.6976614185201792,0.11040645490648299,0.5055814185201791,0.1927941381075136,214.21570900834845,214.21570900834845,86.75736214838112,0.19208000000000003
toy2,0.2,0.7000000000000001,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.3800933889608041,0.8102532723874117,0.35559338896080406,0.7857532723874118,0.15559338896080405,0.5857532723874117,0.228441389271102,253.82376585678,253.82376585678,102.79862517199591,0.2
toy2,0.2,0.71,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.43567982007795325,0.9089255438554947,0.4104748200779533,0.8837205438554947,0.20239482007795326,0.6756405438554947,0.2764956976218876,307.2174418020973,307.2174418020973,124.42306392984948,0.20808000000000001
toy2,0.2,0.72,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.4918669043893011,1.0139288829494104,0.4659469043893011,0.9880088829494105,0.24962690438930105,0.7716888829494104,0.3364798882198716,373.86654246652404,373.86654246652404,151.41594969894228,0.21632000000000004
toy2,0.2,0.73,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.5471582608333315,1.1211811768192368,0.5205132608333315,1.0945361768192368,0.29579326083333146,0.8698161768192367,0.40679297293452,451.9921921494667,451.9921921494667,183.05683782053418,0.22472000000000003
toy2,0.2,0.74,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.5998126982682235,1.2262299212059462,0.5724326982682235,1.1988499212059462,0.3391526982682235,0.9655699212059462,0.4844426385098872,538.2695983443192,538.2695983443192,217.99918732944923,0.23328000000000004
toy2,0.2,0.75,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.6479423549992802,1.3244573450919495,0.6198173549992803,1.2963323450919495,0.3778173549992802,1.0543323450919495,0.5650278170618321,627.8086856242579,627.8086856242579,254.26251767782466,0.24200000000000005
toy2,0.2,0.76,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.6896343740833385,1.411323058638728,0.6607543740833385,1.382443058638728,0.40987437408333843,1.131563058638728,0.6430056264386274,714.4506960429193,714.4506960429193,289.3525318973825,0.25088000000000005
toy2,0.2,0.77,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.7230860529951657,1.4826273485650916,0.6934410529951657,1.4529823485650917,0.4335210529951656,1.1930623485650915,0.7122259008346189,791.3621120384655,791.3621120384655,320.5016553755787,0.2599200000000001
toy2,0.2,0.78,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.7467411548271601,1.5347731877625457,0.7163211548271601,1.5043531877625456,0.44720115482716,1.2352331877625455,0.7666598579410822,851.8442866012024,851.8442866012024,344.996936073487,0.2691200000000001
toy2,0.2,0.79,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.7594141476676405,1.565002512873933,0.7282091476676404,1.5337975128739332,0.4497291476676404,1.2553175128739331,0.8012007582169715,890.2230646855238,890.2230646855238,360.54034119763736,0.27848000000000006
toy2,0.2,0.8,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.7603897808093748,1.5715829463237372,0.7283897808093748,1.5395829463237372,0.4403897808093747,1.2515829463237371,0.8123880886138416,902.6534317931573,902.6534317931573,365.57463987622884,0.2880000000000001
toy2,0.2,0.81,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.7494876208710843,1.553925004177015,0.7166826208710844,1.521120004177015,0.41900262087108425,1.2234400041770148,0.7989129674815958,887.6810749795509,887.6810749795509,359.5108353667182,0.2976800000000001
toy2,0.2,0.8200000000000001,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.7270847274406554,1.5126165219141625,0.6934647274406555,1.4789965219141625,0.38594472744065533,1.1714765219141623,0.7618027162083556,846.4474624537285,846.4474624537285,342.8112222937601,0.3075200000000001
toy2,0.2,0.8300000000000001,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.6940941014475666,1.4493696649623453,0.6596491014475665,1.4149246649623453,0.34212910144756636,1.0974046649623452,0.7042483664723039,782.4981849692266,782.4981849692266,316.91176491253697,0.31752000000000014
toy2,0.2,0.84,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.6519012971976496,1.3668852656840067,0.6166212971976496,1.3316052656840067,0.28894129719764966,1.0039252656840068,0.6311136730771605,701.2374145301783,701.2374145301783,284.0011528847222,0.3276799999999999
toy2,0.2,0.85,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.6022660060858942,1.2686480205580277,0.5661410060858942,1.2325230205580278,0.22814100608589433,0.8945230205580279,0.5482283817431339,609.14264638126,609.14264638126,246.70277178441043,0.3379999999999999
toy2,0.2,0.86,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.5471989067105354,1.1586730724731122,0.5102189067105354,1.1216930724731122,0.16173890671053548,0.7732130724731123,0.46160574740128296,512.8952748903145,512.8952748903145,207.72258633057749,0.3484799999999999
toy2,0.2,0.87,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.48882619430261653,1.041228781435066,0.4509811943026165,1.0033837814350661,0.09186119430261658,0.6442637814350662,0.37672668922299213,418.58521024776906,418.58521024776906,169.52701015034637,0.35911999999999994
toy2,0.2,0.88,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.42925473297527295,0.9205615869344955,0.39053473297527297,0.8818415869344955,0.020614732975272998,0.5119215869344955,0.2980029935151959,331.11443723910656,331.11443723910656,134.10134708183827,0.36991999999999997
toy2,0.2,0.89,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.370449743350579,0.8006468220561206,0.330844743350579,0.7610418220561206,-0.050035256649420934,0.38016182205612065,0.22848089694664428,253.8676632740492,253.8676632740492,102.81640362598996,0.38087999999999994
toy2,0.2,0.9,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.3141345983215247,0.6849846523383146,0.2736345983215247,0.6444846523383146,-0.11836540167847526,0.2524846523383147,0.16978983032624204,188.65536702915782,188.65536702915782,76.40542364680893,0.39199999999999996
toy2,0.2,0.91,0.2,0.1,1.0,0.197,0.7975,0.5,1.488658427396527,0.4504322959411631,2502.652181954852,0.2617190733088268,0.5764538285280975,0.22031407330882682,0.5350488285280974,-0.1829659266911732,0.1317688285280974,0.12229378536164714,135.8819837351635,135.8819837351635,55.032203412741225,0.40328
